stories_id,url,media_name,media_id,title,publish_date,snapshots_id,foci_id,timespans_id,inlink_count,outlink_count,foci,facebook_share_count
540247792,https://poll.qu.edu/,poll.qu.edu,305386,Quinnipiac University Poll | Quinnipiac University Connecticut,undateable,1879,,127285,897,0,"[{'foci_id': 1174, 'stories_id': 540247792, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Right Half'}, {'foci_id': 1173, 'stories_id': 540247792, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Left Half'}, {'foci_id': 1181, 'stories_id': 540247792, 'focal_set_name': 'Retweet Partisanship Quintiles', 'name': 'Center'}, {'foci_id': 1171, 'stories_id': 540247792, 'focal_set_name': 'Emails', 'name': 'Emails'}]",58
441746374,https://berniesanders.com/artists/,berniesanders.com,221763,Artists and Cultural Leaders for Bernie Sanders,undateable,1879,,127285,123,0,"[{'foci_id': 1173, 'stories_id': 441746374, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Left Half'}]",35754
441631521,https://berniesanders.com/issues/money-in-politics/,berniesanders.com,221763,Get Big Money Out of Politics and Restore Democracy - Bernie Sanders,undateable,1879,,127285,124,0,"[{'foci_id': 1173, 'stories_id': 441631521, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Left Half'}]",11316
468195220,https://www.washingtonpost.com/opinions/this-is-how-fascism-comes-to-america/2016/05/17/c4e32c58-1c47-11e6-8c7b-6931e66333e7_story.html,Washington Post,2,This is how fascism comes to America,2016-05-18 19:39:57,1879,,127285,110,0,"[{'foci_id': 1182, 'stories_id': 468195220, 'focal_set_name': 'Retweet Partisanship Quintiles', 'name': 'Center Left'}, {'foci_id': 1173, 'stories_id': 468195220, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Left Half'}, {'foci_id': 1172, 'stories_id': 468195220, 'focal_set_name': 'Mass Market Media', 'name': 'Mass Market Media'}]",546594
441585003,https://www.tedcruz.org/cruz-immigration-plan/,tedcruz.org,67831,Cruz Immigration Plan | Cruz for President,undateable,1879,,127285,99,3,"[{'foci_id': 1174, 'stories_id': 441585003, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Right Half'}]",44064
442404411,http://www.gq.com/story/ben-carson-tea-party,GQ,20487,Ben Carson: The Tea Party's Great White House Hope,undateable,1879,,127285,73,0,"[{'foci_id': 1174, 'stories_id': 442404411, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Right Half'}, {'foci_id': 1173, 'stories_id': 442404411, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Left Half'}, {'foci_id': 1181, 'stories_id': 442404411, 'focal_set_name': 'Retweet Partisanship Quintiles', 'name': 'Center'}, {'foci_id': 1170, 'stories_id': 442404411, 'focal_set_name': 'Clinton Foundation', 'name': 'russian oil'}]",681
418775445,http://www.vanityfair.com/news/2015/11/donald-trump-narcissism-therapists,Vanity Fair,20982,Is Donald Trump Actually a Narcissist? Therapists Weigh In!,2015-11-11 04:02:00,1879,,127285,81,0,"[{'foci_id': 1173, 'stories_id': 418775445, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Left Half'}, {'foci_id': 1172, 'stories_id': 418775445, 'focal_set_name': 'Mass Market Media', 'name': 'Mass Market Media'}]",69308
513249781,http://www.politico.com/blogs/2016-gop-primary-live-updates-and-results/2016/04/trump-transgender-bathrooms-222257#ixzz46YkbgdnE,Politico,18268,Trump: Transgender people can use whatever bathroom they want,2016-09-14 00:12:00,1879,,127285,60,1,"[{'foci_id': 1182, 'stories_id': 513249781, 'focal_set_name': 'Retweet Partisanship Quintiles', 'name': 'Center Left'}, {'foci_id': 1173, 'stories_id': 513249781, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Left Half'}, {'foci_id': 1172, 'stories_id': 513249781, 'focal_set_name': 'Mass Market Media', 'name': 'Mass Market Media'}]",0
512272690,http://www.cnbc.com/id/102694365,CNBC,1755,10 questions with Bernie Sanders,2015-05-26 06:10:00,1879,,127285,67,0,"[{'foci_id': 1174, 'stories_id': 512272690, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Right Half'}, {'foci_id': 1173, 'stories_id': 512272690, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Left Half'}, {'foci_id': 1181, 'stories_id': 512272690, 'focal_set_name': 'Retweet Partisanship Quintiles', 'name': 'Center'}, {'foci_id': 1172, 'stories_id': 512272690, 'focal_set_name': 'Mass Market Media', 'name': 'Mass Market Media'}]",2360
512313487,https://www.yahoo.com/news/trump-challenged-over-ties-to-mob-linked-gambler-100050602.html,UK Yahoo Answers,62926,Trump challenged over ties to mob-linked gambler with ugly past,2016-03-07 07:00:00,1879,,127285,58,0,"[{'foci_id': 1174, 'stories_id': 512313487, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Right Half'}, {'foci_id': 1173, 'stories_id': 512313487, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Left Half'}, {'foci_id': 1181, 'stories_id': 512313487, 'focal_set_name': 'Retweet Partisanship Quintiles', 'name': 'Center'}, {'foci_id': 1171, 'stories_id': 512313487, 'focal_set_name': 'Emails', 'name': 'Emails'}, {'foci_id': 1172, 'stories_id': 512313487, 'focal_set_name': 'Mass Market Media', 'name': 'Mass Market Media'}]",735
443076752,https://www.washingtonpost.com/politics/as-ben-carson-bashes-obama-many-blacks-see-a-heros-legacy-fade/2015/05/02/b9ce53c8-e850-11e4-9767-6276fc9b0ada_story.html,Washington Post,2,"As Ben Carson bashes Obama, many blacks see a heroâs legacy fade",2015-05-02 08:00:00,1879,,127285,32,0,"[{'foci_id': 1182, 'stories_id': 443076752, 'focal_set_name': 'Retweet Partisanship Quintiles', 'name': 'Center Left'}, {'foci_id': 1173, 'stories_id': 443076752, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Left Half'}, {'foci_id': 1172, 'stories_id': 443076752, 'focal_set_name': 'Mass Market Media', 'name': 'Mass Market Media'}]",319
607127827,https://www.washingtonpost.com/politics/trump-says-torture-works-backs-waterboarding-and-much-worse/2016/02/17/4c9277be-d59c-11e5-b195-2e29a4e13425_story.html?utm_term=.a46e9bd8a420,Washington Post,2,"Trump says ‘torture works,’ backs waterboarding and ‘much worse’",2016-02-17 07:00:00,1879,,127285,43,0,"[{'foci_id': 1182, 'stories_id': 607127827, 'focal_set_name': 'Retweet Partisanship Quintiles', 'name': 'Center Left'}, {'foci_id': 1173, 'stories_id': 607127827, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Left Half'}, {'foci_id': 1172, 'stories_id': 607127827, 'focal_set_name': 'Mass Market Media', 'name': 'Mass Market Media'}]",3177
442106076,http://articles.chicagotribune.com/2004-10-28/news/0410280265_1_donald-trump-soros-fund-management-blackacre-institutional-capital-management,Chicago Tribune,9,Big names back Trump tower,2004-10-28 08:00:00,1879,,127285,33,0,"[{'foci_id': 1182, 'stories_id': 442106076, 'focal_set_name': 'Retweet Partisanship Quintiles', 'name': 'Center Left'}, {'foci_id': 1173, 'stories_id': 442106076, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Left Half'}]",10646
441631822,http://www.cnn.com/2016/02/03/politics/democratic-town-hall-transcript/,CNN,1095,"Democratic town hall: Transcript, video - CNNPolitics.com",2016-02-03 07:00:00,1879,,127285,43,0,"[{'foci_id': 1182, 'stories_id': 441631822, 'focal_set_name': 'Retweet Partisanship Quintiles', 'name': 'Center Left'}, {'foci_id': 1173, 'stories_id': 441631822, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Left Half'}, {'foci_id': 1172, 'stories_id': 441631822, 'focal_set_name': 'Mass Market Media', 'name': 'Mass Market Media'}]",692
621262167,http://thefederalist.com/2015/07/28/how-close-was-donald-trump-to-the-mob/,thefederalist.com,366282,How Close Was Donald Trump To The Mob?,2015-07-28 03:58:13,1879,,127285,29,8,[],17604
500387805,http://freebeacon.com/politics/sanders-and-wife-steered-campaign-nonprofit-money-to-family-and-friends/,Free Beacon,25649,"Sanders and Wife Steered Campaign, Nonprofit Money to Family and Friends",undateable,1879,,127285,32,5,"[{'foci_id': 1174, 'stories_id': 500387805, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Right Half'}]",26475
484428002,http://www.c-span.org/video/?325722-1/dr-ben-carson-presidential-campaign-announcement&live,CSPAN,21038,Dr Ben Carson Presidential Campaign Announcement | Video | C-SPAN.org,2015-05-04 08:00:00,1879,,127285,36,0,"[{'foci_id': 1174, 'stories_id': 484428002, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Right Half'}, {'foci_id': 1173, 'stories_id': 484428002, 'focal_set_name': 'Retweet Partisanship Halves', 'name': 'Left Half'}, {'foci_id': 1181, 'stories_id': 484428002, 'focal_set_name': 'Retweet Partisanship Quintiles', 'name': 'Center'}]",0
